Close_Last_7_Days,Open_Last_7_Days,Vol_Last_7_Days,High_Last_7_Days,Low_Last_7_Days,MA_VALUE_Last_7_Days,EMA_VALUE_Last_7_Days,Return_Last_7_Days,Estimated_Action_Last_7_Days
3515.285714285714,3503.1428571428573,381301.71428571426,3548.0,3480.714285714286,1339683642.5714285,1306953300.2919922,-0.008781869688385268,0.0
3527.285714285714,3515.285714285714,398193.5714285714,3562.8571428571427,3491.8571428571427,1404678736.5714285,1421556376.1376953,0.0002857959416976279,0.0
3531.5714285714284,3527.285714285714,383623.4285714286,3565.714285714286,3499.285714285714,1355100434.142857,1314819980.4370117,0.001142857142857143,0.0
3532.0,3531.5714285714284,370255.28571428574,3563.285714285714,3499.285714285714,1308158370.142857,1310037208.415039,0.017123287671232876,0.0
3523.714285714286,3532.0,347957.71428571426,3554.714285714286,3498.714285714286,1226626417.857143,1183815594.472412,0.010101010101010102,0.0
3528.1428571428573,3523.714285714286,418894.71428571426,3550.4285714285716,3501.5714285714284,1482635350.142857,1635167224.779541,-0.005,0.0
3539.8571428571427,3528.1428571428573,440515.71428571426,3557.4285714285716,3509.714285714286,1563784143.857143,1686198400.7285156,-0.006979341150195421,0.0
3543.714285714286,3539.8571428571427,485940.71428571426,3561.714285714286,3335.285714285714,1701242331.142857,1880220942.829834,-0.014056789429294348,0.0
3544.8571428571427,3543.714285714286,465764.0,3561.714285714286,3337.4285714285716,1630343202.142857,1620377716.4020996,-0.003136583974907328,0.0
3544.285714285714,3544.8571428571427,505284.5714285714,3562.4285714285716,3338.4285714285716,1768725844.142857,1708568876.5976562,0.004004576659038902,0.0
3545.1428571428573,3544.285714285714,532214.5714285715,3563.285714285714,3337.0,1862316564.2857144,1736812291.678711,0.008547008547008548,0.0
3541.714285714286,3545.1428571428573,617195.7142857143,3560.4285714285716,3337.8571428571427,2162579841.142857,2344751525.8137207,0.011299435028248588,0.0
3538.8571428571427,3541.714285714286,592557.2857142857,3556.0,3328.5714285714284,2068870405.857143,2178490585.034668,-0.0111731843575419,0.0
3532.8571428571427,3538.8571428571427,577514.2857142857,3554.4285714285716,3325.285714285714,2012938015.142857,2048424014.1586914,0.0,0.0
3530.4285714285716,3532.8571428571427,567662.4285714285,3551.714285714286,3504.0,2001784702.4285715,1937685444.8237305,0.0,0.0
3535.1428571428573,3530.4285714285716,585050.0,3551.8571428571427,3506.4285714285716,2064061359.7142856,1968010452.6347656,-0.005084745762711864,0.0
3538.8571428571427,3535.1428571428573,883033.2857142857,3556.8571428571427,3511.1428571428573,3115547550.285714,3767541263.510498,-0.0034071550255536627,0.0
3538.8571428571427,3538.8571428571427,902572.5714285715,3558.5714285714284,3516.4285714285716,3186032945.0,3597503215.6516113,-0.003988603988603989,0.0
3532.5714285714284,3538.8571428571427,870438.1428571428,3552.8571428571427,3512.1428571428573,3068451994.714286,3166379993.647705,0.0011441647597254005,0.0
3521.1428571428573,3532.5714285714284,929895.7142857143,3540.1428571428573,3507.1428571428573,3270612132.571429,3183790564.3271484,-0.008571428571428572,0.0
3511.1428571428573,3521.1428571428573,956955.1428571428,3524.5714285714284,3497.1428571428573,3360271755.142857,3001144335.7539062,-0.008069164265129682,0.0
3497.1428571428573,3511.1428571428573,1028758.5714285715,3511.714285714286,3482.0,3600834229.857143,3141822041.35083,-0.0005810575246949448,0.0
3482.8571428571427,3497.1428571428573,1093779.5714285714,3496.0,3467.285714285714,3816037267.0,4172022948.005615,-0.005813953488372093,0.0
3468.285714285714,3482.8571428571427,842420.8571428572,3481.5714285714284,3454.4285714285716,2918847304.857143,2933833607.552246,0.008771929824561403,0.0
3459.714285714286,3468.285714285714,877485.0,3471.285714285714,3442.0,3032328404.714286,2995087611.591797,0.017681159420289853,0.0
3461.8571428571427,3459.714285714286,933884.0,3472.714285714286,3437.5714285714284,3228286502.428571,3356256943.9257812,-0.0002848191398461977,0.0
3463.285714285714,3461.8571428571427,1001828.8571428572,3479.8571428571427,3440.4285714285716,3468941153.142857,3642224873.5183105,0.002564102564102564,0.0
3470.285714285714,3463.285714285714,1058994.2857142857,3487.285714285714,3446.8571428571427,3674815807.571429,3846252407.444092,-0.0025575447570332483,0.0
3480.0,3470.285714285714,1134708.2857142857,3497.1428571428573,3458.285714285714,3950592162.0,4234566181.3242188,-0.0031339031339031338,0.0
3488.4285714285716,3480.0,1833832.4285714286,3507.714285714286,3468.4285714285716,6407378433.571428,8251551240.511963,0.009145470134324093,0.0
3504.285714285714,3488.4285714285716,2305958.1428571427,3522.1428571428573,3478.0,8074401880.714286,9855128970.281494,-0.06683659020107618,0.0
3482.1428571428573,3504.285714285714,2330512.285714286,3522.1428571428573,3453.714285714286,8145178678.571428,8386983981.560791,0.013657056145675266,0.0
3457.714285714286,3482.1428571428573,2387918.0,3500.0,3431.714285714286,8311286073.857142,7732631050.474121,0.017964071856287425,0.0
3442.0,3457.714285714286,2463960.4285714286,3478.714285714286,3411.714285714286,8544490678.285714,7300115527.5896,-0.008823529411764706,0.0
3420.714285714286,3442.0,2460885.0,3458.714285714286,3392.0,8514171582.428572,6601927234.477295,-0.035014836795252226,0.0
3383.8571428571427,3420.714285714286,2320907.1428571427,3431.714285714286,3355.8571428571427,8002010218.857142,7442947680.335693,-0.0036900369003690036,0.0
3346.8571428571427,3383.8571428571427,1585767.4285714286,3394.0,3311.5714285714284,5400473443.428572,5367203728.035645,-0.0030864197530864196,0.0
3303.8571428571427,3346.8571428571427,1068279.2857142857,3354.1428571428573,3269.1428571428573,3562126769.142857,2983249207.5651855,-0.0009287925696594427,0.0
3294.1428571428573,3303.8571428571427,982456.5714285715,3334.1428571428573,3265.5714285714284,3269910215.428571,2810770881.199463,-0.011155872327238922,0.0
3272.8571428571427,3294.1428571428573,819311.2857142857,3315.4285714285716,3250.5714285714284,2719700786.857143,2650299499.053711,-0.027577561892823566,0.0
3230.4285714285716,3272.8571428571427,596134.5714285715,3285.4285714285716,3215.285714285714,1947790927.4285715,1891291435.7277832,0.015468901063486949,0.0
3199.1428571428573,3230.4285714285716,527792.7142857143,3251.4285714285716,3178.4285714285716,1696701625.857143,1655675637.0717773,-0.003490955252300857,0.0
3183.1428571428573,3199.1428571428573,514887.71428571426,3223.1428571428573,3156.8571428571427,1641201937.2857144,1683848871.7565918,-0.017197452229299363,0.0
3161.1428571428573,3183.1428571428573,469926.28571428574,3207.285714285714,3142.5714285714284,1491114500.7142856,1498341674.6420898,-0.011665586519766688,0.0
3135.4285714285716,3161.1428571428573,445735.0,3182.5714285714284,3120.1428571428573,1403883467.7142856,1373632564.8376465,-0.01639344262295082,0.0
3103.0,3135.4285714285716,486041.0,3144.0,3086.5714285714284,1508440532.2857144,1545468020.38208,0.016666666666666666,0.0
3082.8571428571427,3103.0,502060.4285714286,3117.8571428571427,3052.285714285714,1545247653.2857144,1558580768.8044434,0.01639344262295082,0.0
3082.4285714285716,3082.8571428571427,512680.28571428574,3105.0,3044.714285714286,1572927471.857143,1607590136.9614258,0.02258064516129032,0.0
3085.1428571428573,3082.4285714285716,502312.28571428574,3106.0,3043.285714285714,1541158135.857143,1570059757.2124023,0.00946372239747634,0.0
3093.714285714286,3085.1428571428573,503581.4285714286,3117.1428571428573,3049.0,1551462471.5714285,1549287967.6889648,-0.028125,0.0
3097.1428571428573,3093.714285714286,476974.4285714286,3125.4285714285716,3052.1428571428573,1469963692.5714285,1313530352.7185059,0.0,0.0
3105.714285714286,3097.1428571428573,460102.14285714284,3132.8571428571427,3059.0,1420545095.857143,1327745873.9765625,-0.003215434083601286,0.0
3120.0,3105.714285714286,453306.28571428574,3142.1428571428573,3059.714285714286,1404981208.5714285,1420511518.9360352,-0.020967741935483872,0.0
3117.8571428571427,3120.0,482346.5714285714,3143.5714285714284,3066.1428571428573,1493095546.5714285,1610535049.5959473,-0.012191103789126854,0.0
3103.285714285714,3117.8571428571427,523486.85714285716,3130.5714285714284,3050.4285714285716,1608648271.4285715,1793224586.5546875,-0.03368912608405604,0.0
3064.285714285714,3103.285714285714,749754.5714285715,3106.285714285714,3014.5714285714284,2254954468.142857,2879634539.26001,0.002416292716603383,0.0
3022.0,3064.285714285714,802502.4285714285,3060.5714285714284,2968.8571428571427,2380682979.142857,2665714292.5200195,0.04993112947658402,0.0
3013.285714285714,3022.0,986127.0,3039.285714285714,2941.1428571428573,2928020343.571429,3138665796.018799,0.037061331584125945,0.0
3020.714285714286,3013.285714285714,1131870.0,3046.4285714285716,2936.5714285714284,3381894241.571429,3522510185.3395996,-0.004111321948134092,0.0
3027.714285714286,3020.714285714286,1143023.142857143,3060.1428571428573,2954.4285714285716,3428730839.714286,3245424406.5629883,-0.02127659574468085,0.0
3034.4285714285716,3027.714285714286,1095497.857142857,3072.1428571428573,2963.4285714285716,3290121562.285714,2762291557.477051,-0.006164828033744322,0.0
3043.714285714286,3034.4285714285716,1042045.2857142857,3084.1428571428573,2973.4285714285716,3135863580.285714,2883019753.15625,0.0019588638589618022,0.0
3068.285714285714,3043.714285714286,866121.4285714285,3094.285714285714,2999.285714285714,2638009365.0,2339314907.6638184,-0.020853698273053112,0.0
3082.714285714286,3068.285714285714,808392.7142857143,3115.714285714286,3025.4285714285716,2482947392.142857,2383062035.3376465,0.021630615640599003,0.0
3085.714285714286,3082.714285714286,697066.7142857143,3120.1428571428573,3038.5714285714284,2151583402.571429,2259458554.026367,-0.003257328990228013,0.0
3071.1428571428573,3085.714285714286,577991.5714285715,3107.285714285714,3037.285714285714,1778249814.0,1829440528.0742188,-0.0032679738562091504,0.0
3057.0,3071.1428571428573,584389.2857142857,3088.1428571428573,3024.4285714285716,1784381276.2857144,1813073968.8833008,0.0,0.0
3052.4285714285716,3057.0,652441.0,3077.1428571428573,3021.4285714285716,1989409071.857143,2032205422.1091309,-0.0013114754098360656,0.0
3050.0,3052.4285714285716,664962.8571428572,3070.8571428571427,3022.8571428571427,2026373087.4285715,2079090254.1140137,-0.012147078135259356,0.0
3041.4285714285716,3050.0,633986.8571428572,3065.0,3018.1428571428573,1927136734.5714285,1883004851.8769531,-0.0196078431372549,0.0
3033.5714285714284,3041.4285714285716,624862.2857142857,3056.4285714285716,3010.5714285714284,1896883804.857143,1823152517.5058594,-0.017627118644067796,0.0
3009.0,3033.5714285714284,629627.4285714285,3036.1428571428573,2989.285714285714,1896617771.142857,1799845000.2626953,0.016563146997929608,0.0
2992.714285714286,3009.0,650574.8571428572,3021.8571428571427,2968.285714285714,1950791398.5714285,1934101499.7878418,0.01697216564833673,0.0
2985.0,2992.714285714286,639926.7142857143,3013.714285714286,2956.8571428571427,1911765285.5714285,2009120189.2661133,0.014686248331108143,0.0
2983.5714285714284,2985.0,607555.5714285715,3011.1428571428573,2951.5714285714284,1811258670.4285715,1846316864.8989258,0.006578947368421052,0.0
2985.5714285714284,2983.5714285714284,639378.7142857143,3018.285714285714,2955.8571428571427,1912174600.2857144,1989012831.6037598,0.01568627450980392,0.0
2999.714285714286,2985.5714285714284,684394.2857142857,3031.1428571428573,2963.4285714285716,2057995543.142857,2135090663.0761719,0.01287001287001287,0.0
3028.0,2999.714285714286,701704.7142857143,3054.0,2988.1428571428573,2123191721.2857144,2154329559.65625,0.013024142312579416,0.0
3069.5714285714284,3028.0,717597.0,3091.4285714285716,3030.714285714286,2203588783.142857,2239790363.05249,-0.00783944810285356,0.0
3100.714285714286,3069.5714285714284,898596.8571428572,3120.0,3067.4285714285716,2799293741.285714,3219459553.4750977,-0.004740834386852086,0.0
3122.5714285714284,3100.714285714286,846601.8571428572,3141.8571428571427,3091.714285714286,2652697264.428571,2659148300.347412,-0.015560495395363607,0.0
3131.1428571428573,3122.5714285714284,825019.0,3154.714285714286,3104.5714285714284,2593003328.857143,2417580210.215576,-0.00967741935483871,0.0
3132.5714285714284,3131.1428571428573,772172.5714285715,3154.0,3104.5714285714284,2429771112.571429,2173762631.7700195,0.009771986970684038,0.0
3131.4285714285716,3132.5714285714284,696785.4285714285,3153.5714285714284,3105.8571428571427,2196528638.142857,1790143934.2319336,-0.002903225806451613,0.0
3123.285714285714,3131.4285714285716,658415.0,3145.0,3099.714285714286,2073385909.0,1694323248.3012695,0.019087673891944355,0.0
3117.714285714286,3123.285714285714,609451.0,3138.5714285714284,3091.285714285714,1913932525.7142856,2097239314.7578125,0.0,0.0
3115.714285714286,3117.714285714286,403767.14285714284,3135.0,3091.285714285714,1257541985.4285715,1270265857.1291504,0.0,0.0
3115.8571428571427,3115.714285714286,417020.0,3135.1428571428573,3095.5714285714284,1299636619.142857,1352119259.9238281,0.0019047619047619048,0.0
3123.8571428571427,3115.8571428571427,439248.14285714284,3138.0,3104.1428571428573,1372394918.5714285,1467890608.9604492,0.0012674271229404308,0.0
3136.714285714286,3123.8571428571427,449129.28571428574,3151.285714285714,3119.285714285714,1408900749.5714285,1459963945.5090332,-0.0031645569620253164,0.0
3143.8571428571427,3136.714285714286,464423.0,3157.1428571428573,3130.714285714286,1460759259.142857,1448423104.7785645,-0.015873015873015872,0.0
3145.1428571428573,3143.8571428571427,460548.5714285714,3164.4285714285716,3133.5714285714284,1450479843.142857,1386115437.5012207,-0.0070967741935483875,0.0
3134.8571428571427,3145.1428571428573,453490.71428571426,3156.5714285714284,3127.8571428571427,1424699751.5714285,1356636574.208496,-0.0029239766081871343,0.0
3123.285714285714,3134.8571428571427,452388.14285714284,3142.0,3112.0,1415316374.0,1351048501.8537598,0.005213424568263278,0.0
3114.0,3123.285714285714,422342.85714285716,3130.714285714286,3099.5714285714284,1317421748.857143,1270042386.4313965,0.004862236628849271,0.0
3106.0,3114.0,379168.85714285716,3126.4285714285716,3091.0,1179084326.142857,1130368621.368164,-0.0064516129032258064,0.0
3094.5714285714284,3106.0,351500.28571428574,3115.285714285714,3080.1428571428573,1088801051.5714285,1063172070.765625,0.0,0.0
3084.5714285714284,3094.5714285714284,321437.28571428574,3104.8571428571427,3066.0,990677942.2857143,921052874.7456055,0.0,0.0
3081.714285714286,3084.5714285714284,342120.28571428574,3096.1428571428573,3060.4285714285716,1052104543.4285715,1083600684.0222168,-0.0006493506493506494,0.0
3081.714285714286,3081.714285714286,312542.85714285716,3093.1428571428573,3060.5714285714284,961419725.2857143,986372957.1481934,0.0009746588693957114,0.0
3083.4285714285716,3081.714285714286,408181.5714285714,3094.285714285714,3062.1428571428573,1254366681.5714285,1503304185.149414,0.01590392729633236,0.0
3089.8571428571427,3083.4285714285716,467154.71428571426,3102.285714285714,3064.8571428571427,1439338908.5714285,1670146313.4858398,0.0003194888178913738,0.0
3094.285714285714,3089.8571428571427,553522.0,3105.1428571428573,3069.714285714286,1711382715.7142856,1951424410.4284668,-0.00031938677738741617,0.0
3101.4285714285716,3094.285714285714,579563.8571428572,3110.714285714286,3076.714285714286,1794411697.0,1816939188.548584,-0.012779552715654952,0.0
3102.8571428571427,3101.4285714285716,696486.0,3117.1428571428573,2934.5714285714284,2056493139.7142856,2094101946.1428223,0.0035598705501618125,0.0
3105.8571428571427,3102.8571428571427,760930.5714285715,3121.4285714285716,2935.8571428571427,2256862077.714286,2171902164.8461914,0.003547242824895195,0.0
3110.714285714286,3105.8571428571427,835851.4285714285,3127.285714285714,2941.4285714285716,2490746054.0,2570356648.5029297,0.012210796915167094,0.0
3120.5714285714284,3110.714285714286,769840.5714285715,3137.1428571428573,2950.285714285714,2294438052.571429,2246862745.4382324,0.0015873015873015873,0.0
3124.1428571428573,3120.5714285714284,799552.7142857143,3139.1428571428573,2959.0,2391596347.285714,2479200820.0339355,0.0003169572107765452,0.0
3127.714285714286,3124.1428571428573,795926.1428571428,3140.0,2962.714285714286,2382477849.857143,2365644884.619385,0.0006337135614702154,0.0
3131.714285714286,3127.714285714286,822847.7142857143,3141.285714285714,2965.714285714286,2468759091.142857,2445901045.788086,-0.004116529449018366,0.0
3139.5714285714284,3131.714285714286,727061.5714285715,3145.5714285714284,3122.1428571428573,2276560579.428571,2171812568.6535645,-0.008585055643879173,0.0
3142.0,3139.5714285714284,653919.5714285715,3149.8571428571427,3128.0,2052300301.7142856,1869045668.746582,0.003848620910840282,0.0
3144.5714285714284,3142.0,610795.1428571428,3154.1428571428573,3130.1428571428573,1920705403.857143,1710957324.6345215,-0.0019169329073482429,0.0
3140.8571428571427,3144.5714285714284,592066.1428571428,3153.285714285714,3131.8571428571427,1862761729.142857,1775122974.5976562,0.002240717029449424,0.0
3137.4285714285716,3140.8571428571427,527151.1428571428,3151.0,3128.714285714286,1657020992.4285715,1666046027.6708984,0.012456084318109231,0.0
3139.4285714285716,3137.4285714285716,505671.0,3153.0,3126.0,1589192705.5714285,1726219583.7558594,0.03028391167192429,0.0
3154.8571428571427,3139.4285714285716,575722.5714285715,3168.714285714286,3128.8571428571427,1819425810.2857144,2109032084.7700195,0.010104102878138396,0.0
3176.8571428571427,3154.8571428571427,692074.5714285715,3195.8571428571427,3148.1428571428573,2217128079.571429,2585181715.154785,0.0003031221582297666,0.0
3202.8571428571427,3176.8571428571427,850074.4285714285,3217.285714285714,3163.714285714286,2742042252.857143,3184257677.345703,-0.006060606060606061,0.0
3224.285714285714,3202.8571428571427,866163.4285714285,3237.285714285714,3185.8571428571427,2803896025.285714,2874429193.520752,-0.006097560975609756,0.0
3243.714285714286,3224.285714285714,859363.5714285715,3256.1428571428573,3203.714285714286,2790434383.571429,2486069319.2927246,0.006134969325153374,0.0
3265.0,3243.714285714286,887468.5714285715,3277.5714285714284,3222.1428571428573,2890152768.571429,2502626588.7790527,0.01951219512195122,0.0
3289.8571428571427,3265.0,886746.8571428572,3302.4285714285716,3243.4285714285716,2905413873.571429,2658866689.53125,0.013456937799043063,0.0
3307.4285714285716,3289.8571428571427,896446.2857142857,3321.1428571428573,3269.1428571428573,2964324703.857143,3068092412.0493164,0.032753024491000295,0.0
3336.1428571428573,3307.4285714285716,964364.4285714285,3342.5714285714284,3287.0,3227423600.428571,3883765205.2939453,-0.014285714285714285,0.0
3357.5714285714284,3336.1428571428573,1042191.0,3381.1428571428573,3317.285714285714,3542911101.714286,4277620707.5563965,-0.008695652173913044,0.0
3377.5714285714284,3357.5714285714284,1189232.5714285714,3408.285714285714,3330.1428571428573,4062506746.0,4533370084.211426,-0.16286549707602338,0.0
3320.8571428571427,3377.5714285714284,1299624.7142857143,3354.8571428571427,3266.0,4354892684.428572,4347704348.614014,0.030736989172196996,0.0
3273.8571428571427,3320.8571428571427,1450175.142857143,3306.5714285714284,3207.4285714285716,4759489754.714286,4527981931.797363,0.016604540833615723,0.0
3224.714285714286,3273.8571428571427,1683800.0,3260.285714285714,3160.714285714286,5426394547.0,5385752328.192383,-0.004,0.0
3167.4285714285716,3224.714285714286,1701245.142857143,3203.285714285714,3103.5714285714284,5411447000.285714,5277889151.260986,-0.029451137884872823,0.0
3081.714285714286,3167.4285714285716,1565483.7142857143,3128.285714285714,3032.1428571428573,4879852855.857142,4659774248.991943,0.0,0.0
3003.1428571428573,3081.714285714286,1382924.4285714286,3035.4285714285716,2949.4285714285716,4180628534.142857,3826700965.0,0.0,0.0
2928.8571428571427,3003.1428571428573,1258226.857142857,2954.0,2882.5714285714284,3694831991.0,3132734484.327881,0.000689655172413793,0.0
2934.4285714285716,2928.8571428571427,1302547.5714285714,2955.1428571428573,2895.285714285714,3828774424.857143,3636475554.045166,-0.00585802894555479,0.0
2925.0,2934.4285714285716,1239744.142857143,2948.4285714285716,2901.0,3646306489.857143,3920338429.363037,0.0,0.0
2908.5714285714284,2925.0,977049.1428571428,2931.0,2883.714285714286,2848403882.428571,2896576035.720703,-0.0017331022530329288,0.0
2893.1428571428573,2908.5714285714284,896603.0,2914.5714285714284,2872.0,2597288148.0,2488806425.1967773,0.003472222222222222,0.0
2891.714285714286,2893.1428571428573,883779.8571428572,2902.4285714285716,2868.0,2554754985.0,2336897676.025635,0.0,0.0
2890.285714285714,2891.714285714286,907420.5714285715,2898.8571428571427,2872.8571428571427,2623337616.571429,2403987326.44751,0.0034602076124567475,0.0
2890.285714285714,2890.285714285714,1373592.857142857,2897.5714285714284,2872.5714285714284,3974417159.571429,5009164627.470947,0.0,0.0
2890.0,2890.285714285714,1246891.857142857,2897.5714285714284,2872.714285714286,3606406881.0,4104130373.0703125,-0.0034482758620689655,0.0
2890.714285714286,2890.0,1161731.7142857143,2897.0,2871.285714285714,3359029172.428571,3263114268.951172,-0.008304498269896194,0.0
2888.0,2890.714285714286,1138518.4285714286,2894.4285714285716,2876.1428571428573,3292682026.0,2798461068.265625,0.0017445917655268667,0.0
2886.714285714286,2888.0,2331835.0,2893.5714285714284,2874.1428571428573,6715261822.285714,8599631729.458008,-0.00034831069313827936,0.0
2883.8571428571427,2886.714285714286,2298443.8571428573,2891.714285714286,2872.4285714285716,6618174173.571428,6853938445.918213,0.0020905923344947735,0.0
2881.8571428571427,2883.8571428571427,2289863.4285714286,2890.4285714285716,2869.285714285714,6591151488.571428,6942826912.212891,0.008344923504867872,0.0
2881.8571428571427,2881.8571428571427,2029199.7142857143,2890.4285714285716,2868.5714285714284,5835255276.0,5484180407.781006,0.0,0.0
2881.8571428571427,2881.8571428571427,2055958.0,2889.1428571428573,2868.285714285714,5912918228.428572,4709019905.212158,-0.000689655172413793,0.0
2883.0,2881.8571428571427,2040968.4285714286,2889.1428571428573,2871.1428571428573,5870231170.714286,3811231708.4055176,0.0003450655624568668,0.0
2887.714285714286,2883.0,2097626.1428571427,2892.0,2873.8571428571427,6035785617.714286,6759278131.645264,0.004139358399448086,0.0
2893.4285714285716,2887.714285714286,910923.7142857143,2897.8571428571427,2879.8571428571427,2635386366.142857,2330813603.130371,0.0034352456200618343,0.0
2900.714285714286,2893.4285714285716,929468.4285714285,2905.4285714285716,2887.5714285714284,2693065805.428571,2318731675.6782227,-0.003765833618623759,0.0
2905.5714285714284,2900.714285714286,898081.7142857143,2910.4285714285716,2893.1428571428573,2606960501.428571,2709687452.826416,0.00584192439862543,0.0
2909.4285714285716,2905.5714285714284,667114.1428571428,2914.5714285714284,2897.8571428571427,1939437261.857143,1920027164.0708008,0.014690809702767338,0.0
2919.4285714285716,2909.4285714285716,624436.5714285715,2925.8571428571427,2903.1428571428573,1819866172.142857,1714202055.5859375,0.00909090909090909,0.0
2933.5714285714284,2919.4285714285716,847509.8571428572,2940.1428571428573,2914.5714285714284,2494474191.428571,2940260552.9138184,0.007007007007007007,0.0
