Date,Open,High,Low,Close,Volume,Average_Polarity,Reward,Action
2016-12-11,2829.0,2829.0,2722.0,2776.0,14572373,0.0,0.0,0
2016-12-10,2839.0,2923.0,2755.0,2829.0,20622467,0.0,0.0,0
2016-12-07,2711.0,2846.0,2710.0,2839.0,47896225,0.0,0.047215049797122835,1
2016-12-06,2756.0,2767.0,2699.0,2711.0,25986818,0.0,0.0,0
2016-12-05,2719.0,2800.0,2700.0,2756.0,14493885,0.0,0.01360794409709452,1
2016-12-04,2755.0,2785.0,2668.0,2719.0,23532014,0.0,0.0,0
2016-12-03,2894.0,2828.0,2750.0,2755.0,30716044,0.0,0.0,0
2016-11-29,2983.0,2972.0,2856.0,2894.0,24013025,0.0,0.0,0
2016-11-27,2987.0,3035.0,2953.0,2983.0,12287150,0.0,0.0,0
2016-11-26,3039.0,3030.0,2952.0,2987.0,15599427,0.0,0.0,0
2016-11-23,3038.0,3078.0,3028.0,3039.0,6455549,0.0,0.0003291639236339697,1
2016-11-22,3075.0,3100.0,3026.0,3038.0,12354609,0.0,0.0,0
2016-11-21,3101.0,3127.0,3059.0,3075.0,5821793,0.0,0.0,0
2016-11-19,3076.0,3139.0,3075.0,3101.0,6865186,0.0,0.008127438231469442,1
2016-11-16,3124.0,3119.0,3060.0,3076.0,10566784,0.0,0.0,0
2016-11-15,3181.0,3230.0,3040.0,3124.0,11434229,0.0,0.0,0
2016-11-14,3115.0,3239.0,3120.0,3181.0,14357155,0.0,0.02118780096308186,1
2016-11-13,3106.0,3155.0,3090.0,3115.0,10798448,0.0,0.0028976175144880875,1
2016-11-12,3231.0,3240.0,3070.0,3106.0,39926960,0.0,0.0,0
2016-11-09,3401.0,3246.0,3231.0,3231.0,51831253,0.0,0.0,0
2016-11-08,3338.0,3450.0,3361.0,3401.0,14858947,0.0,0.018873576992210903,1
2016-11-07,3200.0,3360.0,3210.0,3338.0,20393192,0.0,0.043125,1
2016-11-06,3211.0,3245.0,3155.0,3200.0,6548347,0.0,0.0,0
2016-11-05,3254.0,3280.0,3172.0,3211.0,14690941,0.0,0.0,0
2016-11-02,3292.0,3300.0,3240.0,3254.0,11372363,0.0,0.0,0
2016-11-01,3355.0,3350.0,3270.0,3292.0,11298989,0.0,0.0,0
2016-10-31,3325.0,3410.0,3301.0,3355.0,16962919,0.0,0.009022556390977444,1
2016-10-30,3354.0,3360.0,3298.0,3325.0,13283746,0.0,0.0,0
2016-10-29,3338.0,3433.0,3295.0,3354.0,20979399,0.0,0.004793289394847214,1
2016-10-26,3338.0,3390.0,3320.0,3338.0,12515589,0.0,0.0,0
2016-10-25,3332.0,3397.0,3311.0,3338.0,10946237,0.0,0.001800720288115246,1
2016-10-24,3369.0,3400.0,3301.0,3332.0,14898115,0.0,0.0,0
2016-10-23,3437.0,3430.0,3332.0,3369.0,12972197,0.0,0.0,0
2016-10-22,3486.0,3540.0,3382.0,3437.0,19770021,0.0,0.0,0
2016-10-19,3413.0,3545.0,3365.0,3486.0,19028302,0.0,0.021388807500732493,1
2016-10-18,3382.0,3476.0,3382.0,3413.0,8807706,0.0,0.009166173861620342,1
2016-10-17,3371.0,3450.0,3285.0,3382.0,14071528,0.0,0.003263126668644319,1
2016-10-16,3490.0,3459.0,3339.0,3371.0,15398381,0.0,0.0,0
2016-10-15,3507.0,3579.0,3450.0,3490.0,14865262,0.0,0.0,0
2016-10-10,3466.0,3569.0,3405.0,3507.0,18394585,0.0,0.011829197922677438,1
2016-10-09,3513.0,3530.0,3421.0,3466.0,14738659,0.0,0.0,0
2016-10-08,3525.0,3648.0,3450.0,3513.0,33824840,0.0,0.0,0
2016-10-05,3452.0,3610.0,3372.0,3525.0,68067239,0.0,0.021147161066048668,1
2016-10-04,3312.0,3477.0,3333.0,3452.0,148812645,0.0,0.042270531400966184,1
2016-10-03,3168.0,3326.0,3150.0,3312.0,122653021,0.0,0.045454545454545456,1
2016-10-02,3217.0,3215.0,3129.0,3168.0,18269445,0.0,0.0,0
2016-10-01,3153.0,3290.0,3157.0,3217.0,20303644,0.0,0.02029812876625436,1
2016-09-28,3077.0,3200.0,3070.0,3153.0,15472169,0.0,0.024699382515437115,1
2016-09-27,3123.0,3144.0,3061.0,3077.0,10297913,0.0,0.0,0
2016-09-26,3203.0,3184.0,3080.0,3123.0,10371272,0.0,0.0,0
2016-09-25,3149.0,3280.0,3152.0,3203.0,23714357,0.0,0.01714830104795173,1
2016-09-24,3016.0,3166.0,3039.0,3149.0,18717733,0.0,0.04409814323607427,1
2016-09-21,3026.0,3059.0,2994.0,3016.0,6743728,0.0,0.0,0
2016-09-19,2989.0,3080.0,2978.0,3026.0,13635378,0.0,0.012378721980595517,1
2016-09-18,2985.0,3024.0,2971.0,2989.0,5712175,0.0,0.001340033500837521,1
2016-09-17,3034.0,3046.0,2969.0,2985.0,11841304,0.0,0.0,0
2016-09-14,3086.0,3088.0,3001.0,3034.0,15990000,0.0,0.0,0
2016-09-13,3094.0,3137.0,3040.0,3086.0,9017448,0.0,0.0,0
2016-09-11,3019.0,3144.0,3020.0,3094.0,13246312,0.0,0.02484266313348791,1
2016-09-10,3065.0,3090.0,2970.0,3019.0,10005353,0.0,0.0,0
2016-09-07,3032.0,3147.0,3018.0,3065.0,13384691,0.0,0.010883905013192613,1
2016-09-06,2937.0,3083.0,2964.0,3032.0,17572407,0.0,0.032345931222335714,1
2016-09-05,2935.0,2980.0,2896.0,2937.0,7097165,0.0,0.0006814310051107325,1
2016-09-04,2957.0,3000.0,2870.0,2935.0,14331583,0.0,0.0,0
2016-09-03,3072.0,3090.0,2919.0,2957.0,20331860,0.0,0.0,0
2016-08-31,3121.0,3130.0,3040.0,3072.0,11507976,0.0,0.0,0
2016-08-30,3151.0,3165.0,3110.0,3121.0,5347511,0.0,0.0,0
2016-08-29,3143.0,3179.0,3102.0,3151.0,18334030,0.0,0.002545338848234171,1
2016-08-28,3210.0,3200.0,3105.0,3143.0,16126938,0.0099415204678362,0.0,0
2016-08-27,3244.0,3249.0,3176.0,3210.0,10758043,0.0052631578947368,0.0,0
2016-08-24,3240.0,3279.0,3201.0,3244.0,11909598,0.0011695906432748,0.002404158544509368,1
2016-08-23,3259.0,3280.0,3217.0,3240.0,13095816,0.0204678362573099,0.014637827052032207,1
2016-08-22,3147.0,3302.0,3150.0,3259.0,37232355,0.0175438596491228,0.05313330991922131,1
2016-08-21,3145.0,3170.0,3120.0,3147.0,15238372,0.0116959064327485,0.012331836480443253,1
2016-08-20,3157.0,3196.0,3125.0,3145.0,14700306,0.1099415204678362,0.10614044349602753,1
2016-08-17,3158.0,3199.0,3145.0,3157.0,10210168,0.0070175438596491,0.006700887748186149,1
2016-08-16,3174.0,3200.0,3145.0,3158.0,9406838,0.0040935672514619,0.0,0
2016-08-15,3214.0,3200.0,3156.0,3174.0,11653874,0.0058479532163742,0.0,0
2016-08-14,3229.0,3297.0,3170.0,3214.0,14441843,0.0157894736842105,0.011144072631252926,1
2016-08-13,3203.0,3262.0,3171.0,3229.0,14942656,0.0549707602339181,0.06308815018084286,1
2016-08-10,3208.0,3270.0,3169.0,3203.0,16138306,0.0146198830409356,0.01306127954966378,1
2016-08-09,3298.0,3280.0,3169.0,3208.0,16857641,0.0116959064327485,0.0,0
2016-08-08,3317.0,3349.0,3251.0,3298.0,15506315,0.0163742690058479,0.010646201474946482,1
2016-08-07,3297.0,3390.0,3230.0,3317.0,21295644,0.0163742690058479,0.022440389721650144,1
2016-08-06,3332.0,3380.0,3250.0,3297.0,21462469,0.0140350877192982,0.003530886038625931,1
2016-08-03,3190.0,3349.0,3260.0,3332.0,53198625,0.0397660818713449,0.08428018845441701,1
2016-08-02,3190.0,3255.0,3125.0,3190.0,15319181,-0.023391812865497,0.0,0
2016-08-01,3277.0,3270.0,3152.0,3190.0,10361483,0.0122807017543859,0.0,0
2016-07-31,3219.0,3348.0,3192.0,3277.0,20256958,0.0298245614035087,0.04784257942152672,1
2016-07-27,3249.0,3275.0,3150.0,3219.0,28421747,-0.0029239766081871,0.0,0
2016-07-26,3334.0,3340.0,3212.0,3249.0,13881295,0.0035087719298245,0.0,0
2016-07-25,3171.0,3444.0,3250.0,3334.0,28171138,0.0818713450292396,0.13327468782331087,1
2016-07-19,3092.0,3233.0,3073.0,3176.0,24605339,0.0093567251461988,0.03652360742304227,1
2016-07-18,3135.0,3130.0,3051.0,3092.0,19221734,0.0163742690058479,0.0026581605528973404,1
2016-07-17,3104.0,3210.0,3090.0,3135.0,21272115,0.0467836257309941,0.056770739133055956,1
2016-07-11,3166.0,3175.0,3052.0,3104.0,28496244,0.0239766081871345,0.00439353806710923,1
2016-07-10,3214.0,3259.0,3122.0,3166.0,24702194,-0.0134502923976608,0.0,0
2016-07-09,3365.0,3320.0,3197.0,3214.0,32911784,0.0374269005847952,0.0,0
2016-07-05,3358.0,3422.0,3300.0,3365.0,14933853,0.0046783625730994,0.006762936724379924,1
